20170701,42917,FY2018,FY2018 Q1,2017 Jul,2017 Jul 01,201707
20180419,43209,FY2018,FY2018 Q4,2018 Apr,2018 Apr 19,201804
20180420,43210,FY2018,FY2018 Q4,2018 Apr,2018 Apr 20,201804
20180421,43211,FY2018,FY2018 Q4,2018 Apr,2018 Apr 21,201804
20180422,43212,FY2018,FY2018 Q4,2018 Apr,2018 Apr 22,201804
20180423,43213,FY2018,FY2018 Q4,2018 Apr,2018 Apr 23,201804
20180424,43214,FY2018,FY2018 Q4,2018 Apr,2018 Apr 24,201804
20180425,43215,FY2018,FY2018 Q4,2018 Apr,2018 Apr 25,201804
20180426,43216,FY2018,FY2018 Q4,2018 Apr,2018 Apr 26,201804
20180427,43217,FY2018,FY2018 Q4,2018 Apr,2018 Apr 27,201804
20180428,43218,FY2018,FY2018 Q4,2018 Apr,2018 Apr 28,201804
20180429,43219,FY2018,FY2018 Q4,2018 Apr,2018 Apr 29,201804
20180430,43220,FY2018,FY2018 Q4,2018 Apr,2018 Apr 30,201804
20180501,43221,FY2018,FY2018 Q4,2018 May,2018 May 01,201805
20180502,43222,FY2018,FY2018 Q4,2018 May,2018 May 02,201805
20180503,43223,FY2018,FY2018 Q4,2018 May,2018 May 03,201805
20180504,43224,FY2018,FY2018 Q4,2018 May,2018 May 04,201805
20180505,43225,FY2018,FY2018 Q4,2018 May,2018 May 05,201805
20180506,43226,FY2018,FY2018 Q4,2018 May,2018 May 06,201805
20180507,43227,FY2018,FY2018 Q4,2018 May,2018 May 07,201805
20180508,43228,FY2018,FY2018 Q4,2018 May,2018 May 08,201805
20180509,43229,FY2018,FY2018 Q4,2018 May,2018 May 09,201805
20180510,43230,FY2018,FY2018 Q4,2018 May,2018 May 10,201805
20180511,43231,FY2018,FY2018 Q4,2018 May,2018 May 11,201805
20180512,43232,FY2018,FY2018 Q4,2018 May,2018 May 12,201805
20180513,43233,FY2018,FY2018 Q4,2018 May,2018 May 13,201805
20180514,43234,FY2018,FY2018 Q4,2018 May,2018 May 14,201805
20180515,43235,FY2018,FY2018 Q4,2018 May,2018 May 15,201805
20180516,43236,FY2018,FY2018 Q4,2018 May,2018 May 16,201805
20180517,43237,FY2018,FY2018 Q4,2018 May,2018 May 17,201805
20180518,43238,FY2018,FY2018 Q4,2018 May,2018 May 18,201805
20180519,43239,FY2018,FY2018 Q4,2018 May,2018 May 19,201805
20180520,43240,FY2018,FY2018 Q4,2018 May,2018 May 20,201805
20180521,43241,FY2018,FY2018 Q4,2018 May,2018 May 21,201805
20180522,43242,FY2018,FY2018 Q4,2018 May,2018 May 22,201805
20180523,43243,FY2018,FY2018 Q4,2018 May,2018 May 23,201805
20180524,43244,FY2018,FY2018 Q4,2018 May,2018 May 24,201805
20180525,43245,FY2018,FY2018 Q4,2018 May,2018 May 25,201805
20180526,43246,FY2018,FY2018 Q4,2018 May,2018 May 26,201805
20180527,43247,FY2018,FY2018 Q4,2018 May,2018 May 27,201805
20180528,43248,FY2018,FY2018 Q4,2018 May,2018 May 28,201805
20180529,43249,FY2018,FY2018 Q4,2018 May,2018 May 29,201805
20180530,43250,FY2018,FY2018 Q4,2018 May,2018 May 30,201805
20180531,43251,FY2018,FY2018 Q4,2018 May,2018 May 31,201805
20180601,43252,FY2018,FY2018 Q4,2018 Jun,2018 Jun 01,201806
20180602,43253,FY2018,FY2018 Q4,2018 Jun,2018 Jun 02,201806
20180603,43254,FY2018,FY2018 Q4,2018 Jun,2018 Jun 03,201806
20180604,43255,FY2018,FY2018 Q4,2018 Jun,2018 Jun 04,201806
20180605,43256,FY2018,FY2018 Q4,2018 Jun,2018 Jun 05,201806
20180606,43257,FY2018,FY2018 Q4,2018 Jun,2018 Jun 06,201806
20180607,43258,FY2018,FY2018 Q4,2018 Jun,2018 Jun 07,201806
20180608,43259,FY2018,FY2018 Q4,2018 Jun,2018 Jun 08,201806
20180609,43260,FY2018,FY2018 Q4,2018 Jun,2018 Jun 09,201806
20180610,43261,FY2018,FY2018 Q4,2018 Jun,2018 Jun 10,201806
20180611,43262,FY2018,FY2018 Q4,2018 Jun,2018 Jun 11,201806
20180612,43263,FY2018,FY2018 Q4,2018 Jun,2018 Jun 12,201806
20180613,43264,FY2018,FY2018 Q4,2018 Jun,2018 Jun 13,201806
20180614,43265,FY2018,FY2018 Q4,2018 Jun,2018 Jun 14,201806
20180615,43266,FY2018,FY2018 Q4,2018 Jun,2018 Jun 15,201806
20180616,43267,FY2018,FY2018 Q4,2018 Jun,2018 Jun 16,201806
20180617,43268,FY2018,FY2018 Q4,2018 Jun,2018 Jun 17,201806
20180618,43269,FY2018,FY2018 Q4,2018 Jun,2018 Jun 18,201806
20180619,43270,FY2018,FY2018 Q4,2018 Jun,2018 Jun 19,201806
20180620,43271,FY2018,FY2018 Q4,2018 Jun,2018 Jun 20,201806
20180621,43272,FY2018,FY2018 Q4,2018 Jun,2018 Jun 21,201806
20180622,43273,FY2018,FY2018 Q4,2018 Jun,2018 Jun 22,201806
20180623,43274,FY2018,FY2018 Q4,2018 Jun,2018 Jun 23,201806
20180624,43275,FY2018,FY2018 Q4,2018 Jun,2018 Jun 24,201806
20180625,43276,FY2018,FY2018 Q4,2018 Jun,2018 Jun 25,201806
20180626,43277,FY2018,FY2018 Q4,2018 Jun,2018 Jun 26,201806
20180627,43278,FY2018,FY2018 Q4,2018 Jun,2018 Jun 27,201806
20180628,43279,FY2018,FY2018 Q4,2018 Jun,2018 Jun 28,201806
20180629,43280,FY2018,FY2018 Q4,2018 Jun,2018 Jun 29,201806
20180630,43281,FY2018,FY2018 Q4,2018 Jun,2018 Jun 30,201806
20180701,43282,FY2019,FY2019 Q1,2018 Jul,2018 Jul 01,201807
20180702,43283,FY2019,FY2019 Q1,2018 Jul,2018 Jul 02,201807
20180703,43284,FY2019,FY2019 Q1,2018 Jul,2018 Jul 03,201807
20180704,43285,FY2019,FY2019 Q1,2018 Jul,2018 Jul 04,201807
20180705,43286,FY2019,FY2019 Q1,2018 Jul,2018 Jul 05,201807
20180706,43287,FY2019,FY2019 Q1,2018 Jul,2018 Jul 06,201807
20180707,43288,FY2019,FY2019 Q1,2018 Jul,2018 Jul 07,201807
20180708,43289,FY2019,FY2019 Q1,2018 Jul,2018 Jul 08,201807
20180709,43290,FY2019,FY2019 Q1,2018 Jul,2018 Jul 09,201807
20180710,43291,FY2019,FY2019 Q1,2018 Jul,2018 Jul 10,201807
20180711,43292,FY2019,FY2019 Q1,2018 Jul,2018 Jul 11,201807
20180712,43293,FY2019,FY2019 Q1,2018 Jul,2018 Jul 12,201807
20180713,43294,FY2019,FY2019 Q1,2018 Jul,2018 Jul 13,201807
20180714,43295,FY2019,FY2019 Q1,2018 Jul,2018 Jul 14,201807
20180715,43296,FY2019,FY2019 Q1,2018 Jul,2018 Jul 15,201807
20180716,43297,FY2019,FY2019 Q1,2018 Jul,2018 Jul 16,201807
20180717,43298,FY2019,FY2019 Q1,2018 Jul,2018 Jul 17,201807
20180718,43299,FY2019,FY2019 Q1,2018 Jul,2018 Jul 18,201807
20180719,43300,FY2019,FY2019 Q1,2018 Jul,2018 Jul 19,201807
20180720,43301,FY2019,FY2019 Q1,2018 Jul,2018 Jul 20,201807
20180721,43302,FY2019,FY2019 Q1,2018 Jul,2018 Jul 21,201807
20180722,43303,FY2019,FY2019 Q1,2018 Jul,2018 Jul 22,201807
20180723,43304,FY2019,FY2019 Q1,2018 Jul,2018 Jul 23,201807
20180724,43305,FY2019,FY2019 Q1,2018 Jul,2018 Jul 24,201807
20180725,43306,FY2019,FY2019 Q1,2018 Jul,2018 Jul 25,201807
20180726,43307,FY2019,FY2019 Q1,2018 Jul,2018 Jul 26,201807
20180727,43308,FY2019,FY2019 Q1,2018 Jul,2018 Jul 27,201807
20180728,43309,FY2019,FY2019 Q1,2018 Jul,2018 Jul 28,201807
20180729,43310,FY2019,FY2019 Q1,2018 Jul,2018 Jul 29,201807
20180730,43311,FY2019,FY2019 Q1,2018 Jul,2018 Jul 30,201807
20180731,43312,FY2019,FY2019 Q1,2018 Jul,2018 Jul 31,201807
20180801,43313,FY2019,FY2019 Q1,2018 Aug,2018 Aug 01,201808
20180802,43314,FY2019,FY2019 Q1,2018 Aug,2018 Aug 02,201808
20180803,43315,FY2019,FY2019 Q1,2018 Aug,2018 Aug 03,201808
20180804,43316,FY2019,FY2019 Q1,2018 Aug,2018 Aug 04,201808
20180805,43317,FY2019,FY2019 Q1,2018 Aug,2018 Aug 05,201808
20180806,43318,FY2019,FY2019 Q1,2018 Aug,2018 Aug 06,201808
20180807,43319,FY2019,FY2019 Q1,2018 Aug,2018 Aug 07,201808
20180808,43320,FY2019,FY2019 Q1,2018 Aug,2018 Aug 08,201808
20180809,43321,FY2019,FY2019 Q1,2018 Aug,2018 Aug 09,201808
20180810,43322,FY2019,FY2019 Q1,2018 Aug,2018 Aug 10,201808
20180811,43323,FY2019,FY2019 Q1,2018 Aug,2018 Aug 11,201808
20180812,43324,FY2019,FY2019 Q1,2018 Aug,2018 Aug 12,201808
20180813,43325,FY2019,FY2019 Q1,2018 Aug,2018 Aug 13,201808
20180814,43326,FY2019,FY2019 Q1,2018 Aug,2018 Aug 14,201808
20180815,43327,FY2019,FY2019 Q1,2018 Aug,2018 Aug 15,201808
20180816,43328,FY2019,FY2019 Q1,2018 Aug,2018 Aug 16,201808
20180817,43329,FY2019,FY2019 Q1,2018 Aug,2018 Aug 17,201808
20180818,43330,FY2019,FY2019 Q1,2018 Aug,2018 Aug 18,201808
20180819,43331,FY2019,FY2019 Q1,2018 Aug,2018 Aug 19,201808
20180820,43332,FY2019,FY2019 Q1,2018 Aug,2018 Aug 20,201808
20180821,43333,FY2019,FY2019 Q1,2018 Aug,2018 Aug 21,201808
20180822,43334,FY2019,FY2019 Q1,2018 Aug,2018 Aug 22,201808
20180823,43335,FY2019,FY2019 Q1,2018 Aug,2018 Aug 23,201808
20180824,43336,FY2019,FY2019 Q1,2018 Aug,2018 Aug 24,201808
20180825,43337,FY2019,FY2019 Q1,2018 Aug,2018 Aug 25,201808
20180826,43338,FY2019,FY2019 Q1,2018 Aug,2018 Aug 26,201808
20180827,43339,FY2019,FY2019 Q1,2018 Aug,2018 Aug 27,201808
20180828,43340,FY2019,FY2019 Q1,2018 Aug,2018 Aug 28,201808
20180829,43341,FY2019,FY2019 Q1,2018 Aug,2018 Aug 29,201808
20180830,43342,FY2019,FY2019 Q1,2018 Aug,2018 Aug 30,201808
20180831,43343,FY2019,FY2019 Q1,2018 Aug,2018 Aug 31,201808
20180901,43344,FY2019,FY2019 Q1,2018 Sep,2018 Sep 01,201809
20180902,43345,FY2019,FY2019 Q1,2018 Sep,2018 Sep 02,201809
20180903,43346,FY2019,FY2019 Q1,2018 Sep,2018 Sep 03,201809
20180904,43347,FY2019,FY2019 Q1,2018 Sep,2018 Sep 04,201809
20180905,43348,FY2019,FY2019 Q1,2018 Sep,2018 Sep 05,201809
20180906,43349,FY2019,FY2019 Q1,2018 Sep,2018 Sep 06,201809
20180907,43350,FY2019,FY2019 Q1,2018 Sep,2018 Sep 07,201809
20180908,43351,FY2019,FY2019 Q1,2018 Sep,2018 Sep 08,201809
20180909,43352,FY2019,FY2019 Q1,2018 Sep,2018 Sep 09,201809
20180910,43353,FY2019,FY2019 Q1,2018 Sep,2018 Sep 10,201809
20180911,43354,FY2019,FY2019 Q1,2018 Sep,2018 Sep 11,201809
20180912,43355,FY2019,FY2019 Q1,2018 Sep,2018 Sep 12,201809
20180913,43356,FY2019,FY2019 Q1,2018 Sep,2018 Sep 13,201809
20180914,43357,FY2019,FY2019 Q1,2018 Sep,2018 Sep 14,201809
20180915,43358,FY2019,FY2019 Q1,2018 Sep,2018 Sep 15,201809
20180916,43359,FY2019,FY2019 Q1,2018 Sep,2018 Sep 16,201809
20180917,43360,FY2019,FY2019 Q1,2018 Sep,2018 Sep 17,201809
20180918,43361,FY2019,FY2019 Q1,2018 Sep,2018 Sep 18,201809
20180919,43362,FY2019,FY2019 Q1,2018 Sep,2018 Sep 19,201809
20180920,43363,FY2019,FY2019 Q1,2018 Sep,2018 Sep 20,201809
20180921,43364,FY2019,FY2019 Q1,2018 Sep,2018 Sep 21,201809
20180922,43365,FY2019,FY2019 Q1,2018 Sep,2018 Sep 22,201809
20180923,43366,FY2019,FY2019 Q1,2018 Sep,2018 Sep 23,201809
20180924,43367,FY2019,FY2019 Q1,2018 Sep,2018 Sep 24,201809
20180925,43368,FY2019,FY2019 Q1,2018 Sep,2018 Sep 25,201809
20180926,43369,FY2019,FY2019 Q1,2018 Sep,2018 Sep 26,201809
20180927,43370,FY2019,FY2019 Q1,2018 Sep,2018 Sep 27,201809
20180928,43371,FY2019,FY2019 Q1,2018 Sep,2018 Sep 28,201809
20180929,43372,FY2019,FY2019 Q1,2018 Sep,2018 Sep 29,201809
20180930,43373,FY2019,FY2019 Q1,2018 Sep,2018 Sep 30,201809
20181001,43374,FY2019,FY2019 Q2,2018 Oct,2018 Oct 01,201810
20181002,43375,FY2019,FY2019 Q2,2018 Oct,2018 Oct 02,201810
20181003,43376,FY2019,FY2019 Q2,2018 Oct,2018 Oct 03,201810
20181004,43377,FY2019,FY2019 Q2,2018 Oct,2018 Oct 04,201810
20181005,43378,FY2019,FY2019 Q2,2018 Oct,2018 Oct 05,201810
20181006,43379,FY2019,FY2019 Q2,2018 Oct,2018 Oct 06,201810
20181007,43380,FY2019,FY2019 Q2,2018 Oct,2018 Oct 07,201810
20181008,43381,FY2019,FY2019 Q2,2018 Oct,2018 Oct 08,201810
20181009,43382,FY2019,FY2019 Q2,2018 Oct,2018 Oct 09,201810
20181010,43383,FY2019,FY2019 Q2,2018 Oct,2018 Oct 10,201810
20181011,43384,FY2019,FY2019 Q2,2018 Oct,2018 Oct 11,201810
20181012,43385,FY2019,FY2019 Q2,2018 Oct,2018 Oct 12,201810
20181013,43386,FY2019,FY2019 Q2,2018 Oct,2018 Oct 13,201810
20181014,43387,FY2019,FY2019 Q2,2018 Oct,2018 Oct 14,201810
20181015,43388,FY2019,FY2019 Q2,2018 Oct,2018 Oct 15,201810
20181016,43389,FY2019,FY2019 Q2,2018 Oct,2018 Oct 16,201810
20181017,43390,FY2019,FY2019 Q2,2018 Oct,2018 Oct 17,201810
20181018,43391,FY2019,FY2019 Q2,2018 Oct,2018 Oct 18,201810
20181019,43392,FY2019,FY2019 Q2,2018 Oct,2018 Oct 19,201810
20181020,43393,FY2019,FY2019 Q2,2018 Oct,2018 Oct 20,201810
20181021,43394,FY2019,FY2019 Q2,2018 Oct,2018 Oct 21,201810
20181022,43395,FY2019,FY2019 Q2,2018 Oct,2018 Oct 22,201810
20181023,43396,FY2019,FY2019 Q2,2018 Oct,2018 Oct 23,201810
20181024,43397,FY2019,FY2019 Q2,2018 Oct,2018 Oct 24,201810
20181025,43398,FY2019,FY2019 Q2,2018 Oct,2018 Oct 25,201810
20181026,43399,FY2019,FY2019 Q2,2018 Oct,2018 Oct 26,201810
20181027,43400,FY2019,FY2019 Q2,2018 Oct,2018 Oct 27,201810
20181028,43401,FY2019,FY2019 Q2,2018 Oct,2018 Oct 28,201810
20181029,43402,FY2019,FY2019 Q2,2018 Oct,2018 Oct 29,201810
20181030,43403,FY2019,FY2019 Q2,2018 Oct,2018 Oct 30,201810
20181031,43404,FY2019,FY2019 Q2,2018 Oct,2018 Oct 31,201810
20181101,43405,FY2019,FY2019 Q2,2018 Nov,2018 Nov 01,201811
20181102,43406,FY2019,FY2019 Q2,2018 Nov,2018 Nov 02,201811
20181103,43407,FY2019,FY2019 Q2,2018 Nov,2018 Nov 03,201811
20181104,43408,FY2019,FY2019 Q2,2018 Nov,2018 Nov 04,201811
20181105,43409,FY2019,FY2019 Q2,2018 Nov,2018 Nov 05,201811
20181106,43410,FY2019,FY2019 Q2,2018 Nov,2018 Nov 06,201811
20181107,43411,FY2019,FY2019 Q2,2018 Nov,2018 Nov 07,201811
20181108,43412,FY2019,FY2019 Q2,2018 Nov,2018 Nov 08,201811
20181109,43413,FY2019,FY2019 Q2,2018 Nov,2018 Nov 09,201811
20181110,43414,FY2019,FY2019 Q2,2018 Nov,2018 Nov 10,201811
20181111,43415,FY2019,FY2019 Q2,2018 Nov,2018 Nov 11,201811
20181112,43416,FY2019,FY2019 Q2,2018 Nov,2018 Nov 12,201811
20181113,43417,FY2019,FY2019 Q2,2018 Nov,2018 Nov 13,201811
20181114,43418,FY2019,FY2019 Q2,2018 Nov,2018 Nov 14,201811
20181115,43419,FY2019,FY2019 Q2,2018 Nov,2018 Nov 15,201811
20181116,43420,FY2019,FY2019 Q2,2018 Nov,2018 Nov 16,201811
20181117,43421,FY2019,FY2019 Q2,2018 Nov,2018 Nov 17,201811
20181118,43422,FY2019,FY2019 Q2,2018 Nov,2018 Nov 18,201811
20181119,43423,FY2019,FY2019 Q2,2018 Nov,2018 Nov 19,201811
20181120,43424,FY2019,FY2019 Q2,2018 Nov,2018 Nov 20,201811
20181121,43425,FY2019,FY2019 Q2,2018 Nov,2018 Nov 21,201811
20181122,43426,FY2019,FY2019 Q2,2018 Nov,2018 Nov 22,201811
20181123,43427,FY2019,FY2019 Q2,2018 Nov,2018 Nov 23,201811
20181124,43428,FY2019,FY2019 Q2,2018 Nov,2018 Nov 24,201811
20181125,43429,FY2019,FY2019 Q2,2018 Nov,2018 Nov 25,201811
20181126,43430,FY2019,FY2019 Q2,2018 Nov,2018 Nov 26,201811
20181127,43431,FY2019,FY2019 Q2,2018 Nov,2018 Nov 27,201811
20181128,43432,FY2019,FY2019 Q2,2018 Nov,2018 Nov 28,201811
20181129,43433,FY2019,FY2019 Q2,2018 Nov,2018 Nov 29,201811
20181130,43434,FY2019,FY2019 Q2,2018 Nov,2018 Nov 30,201811
20181201,43435,FY2019,FY2019 Q2,2018 Dec,2018 Dec 01,201812
20181202,43436,FY2019,FY2019 Q2,2018 Dec,2018 Dec 02,201812
20181203,43437,FY2019,FY2019 Q2,2018 Dec,2018 Dec 03,201812
20181204,43438,FY2019,FY2019 Q2,2018 Dec,2018 Dec 04,201812
20181205,43439,FY2019,FY2019 Q2,2018 Dec,2018 Dec 05,201812
20181206,43440,FY2019,FY2019 Q2,2018 Dec,2018 Dec 06,201812
20181207,43441,FY2019,FY2019 Q2,2018 Dec,2018 Dec 07,201812
20181208,43442,FY2019,FY2019 Q2,2018 Dec,2018 Dec 08,201812
20181209,43443,FY2019,FY2019 Q2,2018 Dec,2018 Dec 09,201812
20181210,43444,FY2019,FY2019 Q2,2018 Dec,2018 Dec 10,201812
20181211,43445,FY2019,FY2019 Q2,2018 Dec,2018 Dec 11,201812
20181212,43446,FY2019,FY2019 Q2,2018 Dec,2018 Dec 12,201812
20181213,43447,FY2019,FY2019 Q2,2018 Dec,2018 Dec 13,201812
20181214,43448,FY2019,FY2019 Q2,2018 Dec,2018 Dec 14,201812
20181215,43449,FY2019,FY2019 Q2,2018 Dec,2018 Dec 15,201812
20181216,43450,FY2019,FY2019 Q2,2018 Dec,2018 Dec 16,201812
20181217,43451,FY2019,FY2019 Q2,2018 Dec,2018 Dec 17,201812
20181218,43452,FY2019,FY2019 Q2,2018 Dec,2018 Dec 18,201812
20181219,43453,FY2019,FY2019 Q2,2018 Dec,2018 Dec 19,201812
20181220,43454,FY2019,FY2019 Q2,2018 Dec,2018 Dec 20,201812
20181221,43455,FY2019,FY2019 Q2,2018 Dec,2018 Dec 21,201812
20181222,43456,FY2019,FY2019 Q2,2018 Dec,2018 Dec 22,201812
20181223,43457,FY2019,FY2019 Q2,2018 Dec,2018 Dec 23,201812
20181224,43458,FY2019,FY2019 Q2,2018 Dec,2018 Dec 24,201812
20181225,43459,FY2019,FY2019 Q2,2018 Dec,2018 Dec 25,201812
20181226,43460,FY2019,FY2019 Q2,2018 Dec,2018 Dec 26,201812
20181227,43461,FY2019,FY2019 Q2,2018 Dec,2018 Dec 27,201812
20181228,43462,FY2019,FY2019 Q2,2018 Dec,2018 Dec 28,201812
20181229,43463,FY2019,FY2019 Q2,2018 Dec,2018 Dec 29,201812
20181230,43464,FY2019,FY2019 Q2,2018 Dec,2018 Dec 30,201812
20181231,43465,FY2019,FY2019 Q2,2018 Dec,2018 Dec 31,201812
20190101,43466,FY2019,FY2019 Q3,2019 Jan,2019 Jan 01,201901
20190102,43467,FY2019,FY2019 Q3,2019 Jan,2019 Jan 02,201901
20190103,43468,FY2019,FY2019 Q3,2019 Jan,2019 Jan 03,201901
20190104,43469,FY2019,FY2019 Q3,2019 Jan,2019 Jan 04,201901
20190105,43470,FY2019,FY2019 Q3,2019 Jan,2019 Jan 05,201901
20190106,43471,FY2019,FY2019 Q3,2019 Jan,2019 Jan 06,201901
20190107,43472,FY2019,FY2019 Q3,2019 Jan,2019 Jan 07,201901
20190108,43473,FY2019,FY2019 Q3,2019 Jan,2019 Jan 08,201901
20190109,43474,FY2019,FY2019 Q3,2019 Jan,2019 Jan 09,201901
20190110,43475,FY2019,FY2019 Q3,2019 Jan,2019 Jan 10,201901
20190111,43476,FY2019,FY2019 Q3,2019 Jan,2019 Jan 11,201901
20190112,43477,FY2019,FY2019 Q3,2019 Jan,2019 Jan 12,201901
20190113,43478,FY2019,FY2019 Q3,2019 Jan,2019 Jan 13,201901
20190114,43479,FY2019,FY2019 Q3,2019 Jan,2019 Jan 14,201901
20190115,43480,FY2019,FY2019 Q3,2019 Jan,2019 Jan 15,201901
20190116,43481,FY2019,FY2019 Q3,2019 Jan,2019 Jan 16,201901
20190117,43482,FY2019,FY2019 Q3,2019 Jan,2019 Jan 17,201901
20190118,43483,FY2019,FY2019 Q3,2019 Jan,2019 Jan 18,201901
20190119,43484,FY2019,FY2019 Q3,2019 Jan,2019 Jan 19,201901
20190120,43485,FY2019,FY2019 Q3,2019 Jan,2019 Jan 20,201901
20190121,43486,FY2019,FY2019 Q3,2019 Jan,2019 Jan 21,201901
20190122,43487,FY2019,FY2019 Q3,2019 Jan,2019 Jan 22,201901
20190123,43488,FY2019,FY2019 Q3,2019 Jan,2019 Jan 23,201901
20190124,43489,FY2019,FY2019 Q3,2019 Jan,2019 Jan 24,201901
20190125,43490,FY2019,FY2019 Q3,2019 Jan,2019 Jan 25,201901
20190126,43491,FY2019,FY2019 Q3,2019 Jan,2019 Jan 26,201901
20190127,43492,FY2019,FY2019 Q3,2019 Jan,2019 Jan 27,201901
20190128,43493,FY2019,FY2019 Q3,2019 Jan,2019 Jan 28,201901
20190129,43494,FY2019,FY2019 Q3,2019 Jan,2019 Jan 29,201901
20190130,43495,FY2019,FY2019 Q3,2019 Jan,2019 Jan 30,201901
20190131,43496,FY2019,FY2019 Q3,2019 Jan,2019 Jan 31,201901
20190201,43497,FY2019,FY2019 Q3,2019 Feb,2019 Feb 01,201902
20190202,43498,FY2019,FY2019 Q3,2019 Feb,2019 Feb 02,201902
20190203,43499,FY2019,FY2019 Q3,2019 Feb,2019 Feb 03,201902
20190204,43500,FY2019,FY2019 Q3,2019 Feb,2019 Feb 04,201902
